ts_code,trade_date,open,high,low,close,vol,amount,return_rate,macd,roc,middleboll,upboll,downboll,cci,rsi,wr,k,d,j,pe_ttm,lncap,turnover_rate_rolling,roe,debt_to_assets,q_gr_yoy,sh_chg,alpha,beta,var_e
600000.SH,2000-04-10,1.4429136526535349,1.3400138254722471,1.439647794182086,1.4296354944828618,33278.0,85045.43,-0.0061,0.005765630040567508,0.3067484662576669,-0.07478926696379196,0.41793183369358405,0.5916838519903668,96.44444444444665,53.710060274150685,50.0,46.72569063509751,34.416334626348814,71.34440265259487,33.43296353352403,4.2817508321191005,1.8975850000000016,6.5944,43.79237916324636,53.0924,0.0033880000000000004,0.0024019934960618954,1.1353806006279543,0.00024174817809157183
600000.SH,2000-04-11,1.4107503408720785,1.3649547098072614,1.4344362994746511,1.4282746765942012,62139.0,159922.397,0.0,0.007238348480853591,0.3067484662576669,-0.06359884922046938,0.4214944918538327,0.59073935031255,117.98174986580948,53.710060274150685,43.74999999999999,49.90046042487363,39.57770989492219,70.5459614847765,33.52440460980402,4.282658522016801,1.8169350000000013,6.5944,43.79237916324636,53.0924,-0.002676,0.0034023337198590513,1.1146091407384362,0.0002200473121017541
600000.SH,2000-04-12,1.419819951752521,1.334511902226634,1.421306410798919,1.4065812326775107,46344.0,119159.205,-0.0061,0.0052002684992342564,-1.8126888217522732,-0.06435112541412269,0.42280581879890955,0.5929254912685786,70.52896725440965,50.855470653236104,56.25000000000002,47.850306949280615,42.33524224722925,58.88043635338335,33.250967573335785,4.277692062390116,1.8234100000000013,6.5944,43.79237916324636,53.0924,-0.007602999999999999,0.003124038035036547,1.1613232961733555,0.0002350891496384536
600000.SH,2000-04-13,1.3857398803302732,1.3248257418438283,1.4313784939078378,1.4298494405026105,42065.0,107735.819,0.0062,0.006123699474628812,0.3067484662576669,-0.060905119583069545,0.4146723533403933,0.6132452299545077,88.12260536398476,53.54870667174797,43.74999999999999,50.650204633432004,45.10689637653594,61.73682114722418,33.70341424102437,4.284760833618843,1.7708500000000018,6.5944,43.79237916324636,53.0924,0.013401,0.004150370348055653,0.8640672113326765,0.000138752743936792
600000.SH,2000-04-14,1.4207624058218769,1.3665923121930768,1.4484982728208604,1.455968386513117,112505.0,291591.767,0.0092,0.010109896366136413,2.4844720496894235,-0.0717382869969505,0.4238060412995505,0.6101901747916813,195.14424450157227,57.3714861494726,29.411764705882522,57.296214854575545,49.1700025364419,73.54863949084285,34.26788377987785,4.291891735617714,1.8799150000000016,6.5944,43.79237916324636,53.0924,0.0011560000000000001,0.003053466415914201,0.8518378307513566,0.00011037610270897539
600000.SH,2000-04-17,1.4550457411241922,1.3565754538333716,1.392463273892133,1.3877087041138165,79769.0,204556.962,-0.0182,0.004370000654681265,-0.3076923076922977,-0.06679648901258722,0.42069508684443446,0.6092280558274125,79.22192749778877,48.638203477774404,64.70588235294113,49.96218245139679,49.43406250811777,51.01842233795485,32.7825997113271,4.267261959390268,1.9360000000000024,6.5944,43.79237916324636,53.0924,-0.021055,0.0026598083524304005,0.8068675073851936,9.197104569516729e-05
600000.SH,2000-04-18,1.3637183309093357,1.2537007769490578,1.3811700874900164,1.3980191083625135,38945.0,98184.097,0.0,0.00043583497269459963,0.3095975232198178,-0.059812250260435296,0.41960720065630525,0.6101702981353683,-65.40880503144524,48.638203477774404,64.70588235294113,42.197010522678255,47.021711846156975,32.547607875720814,33.05261924283269,4.274152187639,1.9279450000000016,6.5944,43.79237916324636,53.0924,0.010271,0.002749309424850059,0.8063061252349834,9.421877699463954e-05
600000.SH,2000-04-19,1.3879547306152864,1.3269990672567658,1.4085910157599213,1.4012023817935806,27556.0,69942.881,0.0,-0.0021613080788110348,0.3095975232198178,-0.06731906371579627,0.42098797475573796,0.605034826117252,20.156494522690586,48.638203477774404,73.3333333333333,37.02022923712988,43.68788430967861,23.684919092032427,33.08406253569917,4.274639101181667,1.9003450000000022,6.5944,43.79237916324636,53.0924,0.00839,0.0034225399966331194,0.8496223007828,0.00011366265487696514
600000.SH,2000-04-20,1.3800037738077542,1.2824177468950482,1.40727262624917,1.4030989536878653,36367.0,91864.727,0.0,-0.0037793716839422385,1.8867924528301885,-0.06356849660691327,0.42036238330560083,0.6017407765755007,-30.684931506851864,48.638203477774404,73.3333333333333,33.5690417135483,40.31493677754344,20.07725158555803,33.20485813364224,4.2763088496617145,1.8651800000000016,6.5944,43.79237916324636,53.0924,0.010015999999999999,0.0030181700583786853,0.8300496718219468,0.00010276035220799416
600000.SH,2000-04-21,1.3439235964297895,1.2919034706801407,1.3873701200931166,1.3840889985438372,39655.0,99685.689,-0.0062,-0.007231328666032811,0.0,-0.06511598734600182,0.42039672049216786,0.5974732937278143,-69.22222222222454,45.37719412678218,86.66666666666664,26.823805586687694,35.817893047176646,8.835630665709758,32.80379329277802,4.269711418872107,1.5856350000000017,6.5944,43.79237916324636,53.0924,-0.003228,0.003936137999100624,0.7863665918930788,0.00012639924278979206
600000.SH,2000-04-24,1.374888602286123,1.2555515149067071,1.3519728757259666,1.3391276398983825,59138.0,147290.986,-0.0155,-0.015448820337920896,-2.1604938271605034,-0.06908824050649232,0.4163933475751195,0.5888778451378124,-187.36579275905143,38.362482912516796,94.73684210526328,19.636923022617164,30.424236372258296,-1.9377036766651017,32.06967011079022,4.259041049585111,1.5817750000000017,6.5944,43.79237916324636,53.0924,-0.001991,0.0028249265231608573,0.6720832988843483,9.956496903302144e-05
600000.SH,2000-04-25,1.3246725227829617,1.2577308073531637,1.373032115124475,1.3627966465522299,23095.0,57489.169,0.0032,-0.018561023192642214,-3.3434650455926973,-0.056213181595889505,0.420377149975565,0.5841020179840781,-145.0652965103834,40.37356393068869,89.4736842105263,16.600053944878205,25.816175563094458,-1.8321892915543077,32.32163696457898,4.265569775236671,1.5073250000000018,6.5944,43.79237916324636,53.0924,-0.002138,0.0017885044643070516,0.7702030367484807,6.441778438613786e-05
600000.SH,2000-04-26,1.347263628619662,1.3253713747517952,1.3753981293844673,1.3862082995816791,35594.0,89234.644,0.0063,-0.016995931638686096,-2.1406727828746086,-0.06661050463308377,0.42107337413950796,0.5865459538633947,-64.29266394240254,44.336128877342205,78.94736842105263,18.084246489575907,23.238865871907763,7.7750077249122,32.8162448852006,4.273773957161455,1.4458250000000017,6.5944,43.79237916324636,53.0924,-0.000376,0.0012602741943344245,0.850712741956587,5.676548645729054e-05
600000.SH,2000-04-27,1.3701380379771195,1.2640404275383916,1.3673810183777892,1.3442571749771322,32842.0,81550.296,-0.0125,-0.020174253662785704,-3.363914373088684,-0.07213181751112502,0.4239117947355091,0.5771854988660773,-112.61707988980815,38.72164434490611,100.0,12.056164326362353,19.511298690045944,-2.8541044010048324,32.11788559044525,4.262191461748135,1.4283750000000015,6.5944,43.79237916324636,53.0924,-0.014158,0.0013185086974822936,0.8639091480778059,5.788396754997671e-05
600000.SH,2000-04-28,1.3278376943678645,1.2538377680460973,1.360995291956397,1.3933294669293717,32108.0,79526.614,0.0127,-0.015935246129870913,-1.5384615384615332,-0.05740307279189849,0.42200578204175565,0.5810522301427269,-93.68976177486923,46.15953037047157,74.9999999999999,19.14855399536968,19.390383791820234,18.66489440246856,32.92504011465478,4.27655890078637,1.4110400000000016,6.5944,43.79237916324636,53.0924,0.016322,0.0015307716540604404,0.8221382803384157,6.538784490399802e-05
600000.SH,2000-05-09,1.3568919050962416,1.242366491888753,1.3251785183202973,1.3081637746785877,26061.0,63808.332,-0.025,-0.02250407632234301,-4.587155963302747,-0.07310420025109893,0.43050204904188294,0.5648906727419155,-145.3587478692077,36.4947609701284,94.73684210526304,14.520088628484741,17.76695207070582,8.026361744042575,31.380145803709002,4.251115820659275,1.3970950000000015,6.5944,43.79237916324636,53.0924,-0.016334,0.0009404665025927759,0.9183528712869846,7.144248990785242e-05
600000.SH,2000-05-10,1.2961886463956376,1.201765141382003,1.2965852619430882,1.2756171622921406,58738.0,141397.664,-0.016,-0.03163447793121152,-6.9696969696969715,-0.059706962331680824,0.4413418439091618,0.5487266578174342,-164.52328159645168,31.93570245654499,100.0,9.680059085651358,15.071321075684807,-1.1024648944155402,30.52076781570111,4.241460477667354,1.4215750000000016,6.5944,43.79237916324636,53.0924,-0.029862000000000007,0.0006199716272898861,0.876075584180259,7.150545563766193e-05
600000.SH,2000-05-11,1.2610206854197048,1.1892463221631364,1.2811005618571367,1.2843110731326628,33883.0,81370.247,-0.0033,-0.03672807693477331,-5.555555555555558,-0.06789857056910292,0.44289433653926674,0.5368209795751382,-151.27149941964697,31.0883561175292,91.30434782608695,9.351923448405024,13.16485519992353,1.7260599453680143,30.577039855013584,4.246478113487695,1.4209700000000016,6.5944,43.79237916324636,53.0924,-0.016341,0.0008504433734088749,0.9115756708568691,7.357341206246172e-05
600000.SH,2000-05-12,1.2691623746876934,1.1850780210628975,1.305038169233451,1.2954846988394684,29693.0,71131.31,0.0,-0.037667619548087866,-5.555555555555558,-0.06288378500520941,0.43915720630024346,0.5316177514785281,-124.22554480601913,31.0883561175292,91.30434782608695,9.133166356907596,11.820958918917587,3.757581232887621,30.88489480885627,4.2533634845840895,1.4216200000000017,6.5944,43.79237916324636,53.0924,-0.001995,2.3978687784912685e-05,0.6392434906697512,9.967164817173356e-05
600000.SH,2000-05-15,1.2800884222944597,1.188336073416378,1.200212262310679,1.1922428527080469,40783.0,94939.549,-0.0359,-0.04987848521532712,-8.950617283950614,-0.071964729389419,0.44759548572520985,0.50091308568594,-152.24116161616126,23.073882991091644,96.96969696969693,7.098878581372124,10.24693213973527,0.8027714646458328,28.705370053846927,4.217905815953956,1.3914950000000017,6.5944,43.79237916324636,53.0924,-0.009311,0.0008285192162517702,0.6954074057897129,9.761111826411356e-05
600000.SH,2000-05-16,1.1767494213789829,1.128364470629132,1.2394328493403415,1.2422038212276083,20713.0,48081.624,0.0068000000000000005,-0.05184221336136531,-8.333333333333337,-0.053140393697009236,0.4405732958818381,0.49697966249491554,-127.35991231675452,26.81601533112809,90.90909090909085,7.762888751217942,9.418917676895989,4.4508308998618515,29.573990274310642,4.239230078662362,1.371865000000002,6.5944,43.79237916324636,53.0924,0.011704,0.0006212747941070543,0.6996496486821713,9.247565044297011e-05
600000.SH,2000-05-17,1.2269514563832375,1.142667398278715,1.25030836285355,1.2411961609604922,21336.0,49378.357,-0.0034,-0.05098400142616295,-8.074534161490687,-0.06877238451698353,0.43445540004593597,0.4930979195826415,-103.76058999207608,26.122869248782635,93.93939393939394,7.556211548430982,8.798015634074233,5.072603377144478,29.617164291284137,4.240404207515991,1.3081150000000017,6.5944,43.79237916324636,53.0924,0.000499,0.0017661950764543016,0.7477846935900346,0.00011036174775760914
600000.SH,2000-05-18,1.2259571348048877,1.1468170463183516,1.248155275268194,1.2607939620357587,29467.0,68124.88,0.0034,-0.04573766609703458,-6.3091482649842225,-0.06241231165693989,0.42873000995087923,0.4937263112052116,-84.91983406211422,28.14892938793062,89.2857142857142,8.883628211774653,8.826553159974377,8.997778315375207,30.03362818774981,4.248138029577362,1.2817400000000017,6.5944,43.79237916324636,53.0924,0.019207,0.0019228278711821414,0.7393893613765059,0.00011234226346794636
600000.SH,2000-05-19,1.2556679092614418,1.207612978055763,1.2861726335747652,1.304837899784218,27921.0,65444.252,0.013500000000000002,-0.034088576554495216,-5.3459119496855445,-0.06530463788682078,0.4154195594223628,0.5036079005579687,-47.3463153875524,35.82843868563015,73.07692307692317,15.644641030072382,11.099249116673851,24.73542485686944,30.752034579124995,4.2594370241478545,1.2596400000000016,6.5944,43.79237916324636,53.0924,0.01097,0.002668976228494924,0.7795087590631682,0.00013391013875168478
600000.SH,2000-05-22,1.2873370643048045,1.2222593282179441,1.294762348619668,1.31977416001947,36082.0,84995.62199999999,0.0066,-0.02150790400057997,-5.312500000000009,-0.06562843954267966,0.39877864068503904,0.5163798099652215,-31.09540636042429,39.36346897788121,62.50000000000009,26.21923437092586,16.139244201424727,46.37921470992813,31.20381423816346,4.264635695902202,1.140230000000002,6.5944,43.79237916324636,53.0924,0.026385,0.0036123938537950713,0.8015339499967506,0.00016275744744732716
600000.SH,2000-05-23,1.3235983699718874,1.227859947338508,1.294255088099071,1.2852563816929365,28880.0,67951.037,-0.0099,-0.015326833379798038,-5.063291139240512,-0.06149202167112894,0.4003582832404283,0.5156659979331883,-27.20442862791626,36.10854848648036,68.42105263157892,29.979489580617344,20.75265932782239,48.43315008620725,30.555376697999264,4.252095972140088,1.060715000000002,6.5944,43.79237916324636,53.0924,0.0040219999999999995,0.004152400956580172,0.7644732859588855,0.00017080158658129208
600000.SH,2000-05-24,1.274681767793591,1.205073448663129,1.2955035595478248,1.3114112887663687,34565.0,81374.021,0.0067,-0.007072495831751609,-5.625000000000003,-0.06434065482535523,0.3944317558281221,0.5219047408381793,-18.93301243481764,39.732855162570424,50.0,39.033945434697436,26.846421363447515,63.40899357719727,31.06635849033212,4.261595885699897,1.0538750000000021,6.5944,43.79237916324636,53.0924,0.012782,0.003029710606514543,0.658240897591871,0.00015580471292368474
600000.SH,2000-05-25,1.301349536333057,1.2996672902808448,1.336970077765939,1.3996633178048836,76043.0,183401.585,0.0298,0.010989119632338508,-0.3205128205128305,-0.059704546399027725,0.3904756548006828,0.5342547360245854,32.89209787404603,52.86006052805674,10.526315789473696,55.84719169330727,36.51334480673422,94.51488546645338,32.7562557241979,4.287500352813995,1.129635000000002,6.5944,43.79237916324636,53.0924,0.013587,0.0030411249351665107,0.6328763437681886,0.0001708640829427545
600000.SH,2000-05-26,1.3794682519631878,1.2789573765164926,1.359188552133255,1.3291643361710874,36150.0,86693.231,-0.0161,0.016376745824656102,-0.32573289902279035,-0.07074703107737951,0.3825308339153824,0.5408957084362683,35.011990407672656,46.69574291533187,36.84210526315782,58.28409270781893,43.77026077376251,87.31175657593175,31.435674463611555,4.261078875563204,1.129295000000002,6.5944,43.79237916324636,53.0924,-0.0005780000000000001,0.003203322900264119,0.6186913687691106,0.0001822981021095508
600000.SH,2000-05-29,1.3108373753764984,1.212391485750647,1.3201954983078645,1.3132308074303953,31477.0,74592.064,-0.006500000000000001,0.017325673347729248,-0.6535947712418277,-0.058886795674519044,0.3791340775783607,0.5444823102139325,15.081094166060454,44.43460413312624,47.36842105263152,56.39992145433544,47.98014766728684,73.23946902843264,31.09092837526865,4.257016325430171,1.1165200000000015,6.5944,43.79237916324636,53.0924,0.010178,0.003160829216686305,0.6295302594463271,0.0001869353231731141
600000.SH,2000-05-30,1.2957134328286308,1.2140351299436665,1.293555790631064,1.268339751856684,29707.0,70035.539,-0.016399999999999998,0.011577542418796674,-2.287581699346397,-0.06255248109683248,0.38466543557926125,0.5387437780347563,-2.398840121260852,39.25102743914941,73.68421052631564,46.37187746078504,47.44405759845292,44.22751718544932,30.293422629202997,4.245081636465758,1.070530000000002,6.5944,43.79237916324636,53.0924,-0.011206,0.003173094563504169,0.6485576059504288,0.00017266768134466422
600000.SH,2000-05-31,1.2512701585214097,1.2099804088702162,1.2911338545644715,1.291521370484215,35973.0,84459.834,0.0033,0.0095580424799456,1.6949152542372836,-0.062162618983007734,0.38033917721232763,0.5412618918140257,-1.838476690743156,40.75885004424431,68.42105263157892,37.164584973856655,44.01756672358749,23.458621474394988,30.62140310771276,4.25307126447973,1.0906550000000022,6.5944,43.79237916324636,53.0924,0.009099,0.0036276734206651287,0.6595910882641817,0.0001819559266035641
600000.SH,2000-06-01,1.284856996646924,1.195136334221997,1.3064382805864634,1.2948951536519542,22703.0,53251.012,0.0,0.008684350388379641,1.0101010101009944,-0.06298221435284779,0.3693534262751079,0.5486792603735998,-1.1288501854552095,40.75885004424431,81.2500000000001,29.220834427015546,39.085322624730175,9.49185803158629,30.662687301473518,4.253767502827165,1.070515000000002,6.5944,43.79237916324636,53.0924,0.004716000000000001,0.0038644143251105978,0.6659329660406631,0.00018577383548951158
600000.SH,2000-06-02,1.2859760703855605,1.2425033563960497,1.3067361392151216,1.3271427935755173,30472.0,72152.781,0.01,0.012381110052246666,2.3648648648648685,-0.057074047196269295,0.37098000728537944,0.5521482683588166,19.16666666666553,45.58119924866593,66.66666666666676,30.59166739578811,36.25410421508281,19.2667937571987,31.390508324248415,4.265461331380559,1.066815000000002,6.5944,43.79237916324636,53.0924,0.006705,0.003778272032261337,0.6453188994764668,0.00018162896307136149
600000.SH,2000-06-05,1.3174675923724277,1.2355700651921153,1.337381195691939,1.3116987264821454,36028.0,85402.416,-0.0033,0.013618700872768385,1.6835016835016867,-0.06855839308241302,0.35057447969099154,0.5684160623633185,28.40880970056736,44.27075247529472,73.3333333333333,29.28333381941431,33.93051408319331,19.988973291856308,31.17763523181293,4.2596880123745855,1.0729400000000022,6.5944,43.79237916324636,53.0924,-0.008954,0.0037403563843703713,0.6407310932702577,0.00018126069210736584
600000.SH,2000-06-06,1.3015045943323644,1.2336916385440067,1.3310223485231794,1.342376713477775,26270.0,62564.700999999994,0.0099,0.018321201827119316,1.3289036544850583,-0.05241821832537713,0.3647342868191068,0.5649511567128995,41.73966497617732,49.06337898701066,53.33333333333341,35.07777810183173,34.31293542273945,36.60746346001629,31.672016055805724,4.267396187764585,1.073265000000002,6.5944,43.79237916324636,53.0924,0.013928999999999999,0.003866184758173117,0.6129645669505988,0.00016523482982254049
600000.SH,2000-06-07,1.3319023063932118,1.2527777477981035,1.338835931898103,1.345663046696699,35077.0,83916.776,0.0033,0.02235607344400896,0.990099009900991,-0.06525281464951921,0.37917398163125016,0.5591496621816041,65.99326599326365,50.60797374256641,46.66666666666657,41.16296317899897,36.59627800815929,50.29633352067832,31.785707323451746,4.267529843745975,1.0362950000000022,6.5944,43.79237916324636,53.0924,0.004927,0.004571446831462785,0.501588973812325,0.00017317062773181553
600000.SH,2000-06-08,1.3348785172720532,1.266753603680422,1.3447976212931234,1.3402479207545548,42101.0,101488.513,0.0,0.02443438918316837,2.0000000000000018,-0.06352454090879606,0.38591679092801645,0.5562181775611323,88.64059590316326,50.60797374256641,46.66666666666657,47.954795965486525,40.3824506606017,63.09948657525618,31.682112139741072,4.264821097440551,1.0491400000000022,6.5944,43.79237916324636,53.0924,-0.005077000000000001,0.0050732994056467435,0.5265025874883892,0.0001929685502109833
600000.SH,2000-06-09,1.329235005337242,1.2489842763148096,1.3104118354833514,1.287476062821507,24509.0,58230.845,-0.0163,0.018743110050765704,-0.33112582781458233,-0.06342632625835304,0.38473173537675254,0.554197679920921,19.8966408268694,42.87214626007993,76.92307692307705,39.66217166929866,40.14235766350068,38.70179968089461,30.712181441120244,4.248869784677983,1.0410400000000022,6.5944,43.79237916324636,53.0924,-0.012684,0.00538062265103367,0.5268817564024201,0.00019919146040671615
600000.SH,2000-06-12,1.2663016004371523,1.1777808293050414,1.2948443649574621,1.3069582537257205,19573.0,45933.934,0.0033,0.01609205588442711,-2.8938906752411513,-0.05141445560632951,0.38679745206906224,0.5632217169901459,-57.61316872428501,44.71591525390444,69.23076923076917,36.69785803594271,38.99419112098136,32.105191865865415,31.032358668221264,4.256806038047788,1.0079000000000018,6.5944,43.79237916324636,53.0924,0.0061920000000000005,0.005201299491786623,0.6020725627884655,0.00013160379869176655
600000.SH,2000-06-13,1.298128490257288,1.2342455771572738,1.3402692549940423,1.3376348513275165,17875.0,42589.85,0.0099,0.01800051148468188,-0.326797385620925,-0.06774187644618168,0.39176151761732947,0.5646206096203465,41.57386785448666,49.9974546883879,46.153846153846224,41.13190535729508,39.70676253308593,43.982191005713375,31.61619406896553,4.266373198469883,1.0034650000000016,6.5944,43.79237916324636,53.0924,0.013656,0.004455141605928923,0.5257708135817274,0.00012142561813079172
600000.SH,2000-06-14,1.3373327622189406,1.3197732662313908,1.3632938316608851,1.3715438270211469,95156.0,232075.37,0.0131,0.02390166064939582,1.6447368421052655,-0.05789069778538325,0.3981293653474309,0.567058188409968,211.7892540427745,56.09804129767839,41.17647058823548,47.029113375451544,42.14754614720781,56.79224783193905,32.40284749699197,4.277665911782501,1.1188050000000018,6.5944,43.79237916324636,53.0924,-0.003293,0.0043939296728699295,0.5085829049950265,0.00011710294531936541
600000.SH,2000-06-15,1.3683763030673577,1.276309278707362,1.3841622343237434,1.3903624313533962,30139.0,73399.141,0.0097,0.03066576182304042,4.347826086956518,-0.062349168581469716,0.4077228801074319,0.5643863340894819,206.15039281705918,60.082694482491846,23.529411764705912,56.842938328732394,47.046010207715995,76.43679457076517,32.67035406999259,4.27910373955678,1.1198550000000018,6.5944,43.79237916324636,53.0924,0.005173,0.0035443914695286564,0.5259762757196036,0.00011632702392410788
600000.SH,2000-06-16,1.3760234987782696,1.262569257978208,1.333401255301887,1.3286895403493544,25612.0,61776.775,-0.016,0.02733895164864114,2.3333333333333206,-0.0657800482556341,0.4031589454322965,0.5637554583811133,108.98021308980096,51.57211918236333,52.94117647058844,53.58156672895878,49.22452904813026,62.29564209061583,31.48305929147491,4.25818036879352,1.116250000000002,6.5944,43.79237916324636,53.0924,-0.007897999999999999,0.0033075785828811308,0.5406946689819636,0.00011813059338149712
600000.SH,2000-06-19,1.3058905638989533,1.2224054901961763,1.3173669123552982,1.3046109284980751,18308.0,43529.667,-0.0098,0.020351224029900986,1.3333333333333421,-0.057227284929469324,0.40004542966087575,0.5612858934907257,24.62962962962795,47.196319232198846,70.58823529411774,45.524966054599936,47.991341383620146,40.5922153965595,31.13940923922278,4.254843440359715,1.088475000000002,6.5944,43.79237916324636,53.0924,-0.006091999999999999,0.0018952586970210016,0.5181224407584353,0.00010245336491656263
600000.SH,2000-06-20,1.2846881662098197,1.191553048213671,1.3122880447257885,1.292786507527741,13883.0,32869.45,-0.0066,0.012664740233420315,-0.3300330033003229,-0.05754611633099993,0.3978412300538949,0.5623349693623684,-41.14896459586207,44.453211138908046,82.3529411764707,36.232330310909724,44.071671026050005,20.55364888062914,30.844940852719287,4.251673392208296,1.065040000000002,6.5944,43.79237916324636,53.0924,-0.010368,0.0018070375348468101,0.5511691830280496,9.064199046449004e-05
600000.SH,2000-06-21,1.2740033460523215,1.194222236659555,1.3062823141716362,1.3101612475814683,15680.0,36978.461,0.0033,0.008742355779890479,0.3311258278145601,-0.0622620631849472,0.3976731499503949,0.561014980311369,-53.974442278538845,46.160070884463686,76.47058823529434,31.998024128841706,40.04712206031391,15.899828265897286,31.081253179367465,4.256990562805457,1.0355300000000018,6.5944,43.79237916324636,53.0924,0.009382,0.001564394214485783,0.5281392521007426,9.424228986378664e-05
600000.SH,2000-06-22,1.3020442777353476,1.2016101159167074,1.3101303031259066,1.2910018413382984,17818.0,42017.240999999995,-0.0066,0.003536830476987242,-1.3114754098360717,-0.0657649560806059,0.38644906871000884,0.5603849846170079,-63.83240911891886,43.25977884864341,88.2352941176473,25.253584713345365,35.115942944657725,5.528868250720649,30.695536840218256,4.2506406716605465,0.9445550000000016,6.5944,43.79237916324636,53.0924,0.00040199999999999996,0.0024173131938308922,0.6010244361776331,8.235739308937373e-05
