PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,y_primary,y_label,trade_date,FirstTime
-2.424990225619228,0.17563537964182602,-1.6160704099893988,0.7984365129088632,0.38377513478661573,-2.85082577279823,0.13912367023611016,-0.4669989844634692,1.0992088179809816,1.6634273673255249,1.6203502604889457,-1.0473185047292963,-0.2523990382621713,0.0,-0.0,2000-04-20,2000-05-09
-2.7900388188923446,1.038440833328876,-1.2865424447615068,0.3364685320301793,0.5852384229864519,-3.100197422683401,0.23650662089311528,-0.623595769158507,1.31316401841924,1.491307084186335,1.360547172354817,-0.80053600019905,-0.15556102954494347,0.0,-0.0,2000-04-21,2000-05-10
-3.2548201026405366,2.1461860511346362,-0.8547855916649237,0.36440042216418284,0.6217720318098657,-2.8881942755076846,0.45809668150331195,-0.22354961117052377,1.5648442130295908,1.0076512349506466,1.2593145197219309,-0.9331776888401023,0.042849845992893626,0.0,-0.0,2000-04-24,2000-05-10
-3.2870584746894456,1.9534512636901677,-1.3992000214222622,0.7383023965708466,0.4138524217635064,-2.4675742044489737,0.3471909071299422,0.04103655094054995,1.4682559907329211,1.3347199495531825,1.5097784635169598,-0.8830503127803889,-0.17466754266184092,0.0,-0.0,2000-04-25,2000-05-09
-2.9577757681739745,1.3564814497469153,-1.8151153236511723,0.7375596913007535,0.3280680560066167,-2.2793924096858427,0.22632059233790883,0.13261101195212738,1.3203540131328535,1.804278593375308,1.5450561666095173,-0.7818156680909928,-0.3035777097541569,0.0,-0.0,2000-04-26,2000-05-10
-3.3993960418325813,2.4500051991166973,-1.3594134587112146,-0.11931916124494514,0.7094317013662137,-2.4528253520162946,0.20502710138750305,0.06677563857709216,1.438803203116984,1.7425171384196336,1.656947822650612,-0.6871928445207646,-0.19346393940160703,0.0,-0.0,2000-04-27,2000-05-09
-2.9279176110824165,1.0730442895277956,-2.0695391722554377,1.582004454263361,0.04437259979303786,-2.205210029871226,0.2568950769102216,0.0682314603819142,1.3447161932823095,1.5792909023640482,1.4654583779962014,-0.8931029745290958,-0.06250544972973908,0.0,-0.0,2000-04-28,2000-05-15
-3.5016779476362205,2.6407553031143753,-1.3763205370861764,-0.5487536267251892,0.8020071307160482,-2.2811295346717526,0.07431174779845444,0.05996481701194565,1.2316815837641375,2.002356153797127,1.6113690344162102,-0.7132913185667917,0.10002991353768233,0.0,-0.0,2000-05-09,2000-05-15
-3.794146249940384,3.1848741609252764,-1.087858262601801,-0.6598060619718686,1.0114496609922985,-2.135944907201981,0.1871328869052799,0.2969725754017099,1.3311065720322381,2.0136387186969302,1.4895993025659362,-0.6322622711375797,-0.012338179107648983,0.0,-0.0,2000-05-10,2000-05-15
-3.6702815558842734,2.847964326570893,-1.5145490568225861,0.1442933192853324,0.7010497434379077,-2.021048581027017,0.11319194757247174,0.2052136670350005,1.2593038641439687,1.9734898910260488,1.6126731275177784,-0.7038991056339896,0.11385391230135075,0.0,-0.0,2000-05-11,2000-05-15
-3.574189712675076,2.4707497649005954,-1.1707390890092206,0.8285286320926539,0.31923330770232083,-1.9364485847002184,0.5776749883194611,0.7552368703524621,1.6182630460326248,1.43363747981803,0.897243244160621,-1.0308072919631417,0.03498060561784577,0.0,-0.0,2000-05-12,2000-05-22
-3.9455751348449346,3.3768460945564223,-0.8299464888589075,-0.2104127059203582,0.8116517651492368,-2.138255289580602,0.43319978203612997,0.3163928261868076,1.3327451718794112,1.6394278880201758,0.6944477365291747,-0.9651060620968848,0.5583954452787979,0.0,0.0,2000-05-15,2000-05-25
-3.76557265066339,2.5772704610366266,-1.5679967398009882,1.5968784163933083,0.19125991182586355,-1.7765021625424797,0.4683620689010242,0.4770089659386127,1.4046824366198867,1.4291287501801853,0.9108630967238818,-1.0655103344553285,0.3890239505211818,0.0,0.0,2000-05-16,2000-05-22
-3.7313342604288455,2.7449337863461833,-1.4508605815623878,0.9443741545403377,0.42409039491768175,-2.1133035457128626,0.3651293690837934,0.11877042319835622,1.3304260501259448,1.6818150032467742,0.8181338638159137,-0.876194083590563,0.47796516636007136,0.0,0.0,2000-05-17,2000-05-25
-3.5493379241534764,2.2141232118045435,-1.799580008603262,1.781702080677054,0.1491999897264726,-2.065374359824588,0.3658644960738326,0.04916483933747017,1.3890036136549735,1.478349442531237,0.8823960563032961,-0.9531834389764703,0.5643166148525612,0.0,0.0,2000-05-18,2000-05-25
-3.1495304056660727,1.4139072749289068,-1.9838212633847394,1.6131665746051733,0.11544704686011133,-2.1718777808695586,0.28266059418618594,-0.11196945448789093,1.2038320853711912,1.8730523054830523,0.7130183900912949,-0.8340005540930874,0.45088471229601185,0.0,0.0,2000-05-19,2000-05-25
-2.801967720311525,0.6269983512988527,-2.3202902669921572,1.8545561236675439,-0.07357773963320742,-2.2789498383725113,0.1722690367092711,-0.49191718436740484,1.0033539722913893,1.9810115619936433,0.4586249332831533,-0.8646699926313905,0.8350720805341336,0.0,0.0,2000-05-22,2000-05-25
-2.9117516466604045,0.8680977649208131,-1.8162988614619906,0.5411815497608268,0.34344278691664853,-2.5658949419687147,0.19605106030244937,-0.593741505946718,1.0212766169014642,2.0883620608232443,0.13865194218865762,-0.7404145425415287,0.8215138303705927,0.0,0.0,2000-05-23,2000-05-25
-2.5582253269123414,-0.009196078872284956,-1.9965226988998195,1.0783591188674921,-0.040655426817423,-2.1812059641221775,0.3797460030558872,-0.12294736032810279,0.992244448000991,2.037800285661845,-0.24038921211017716,-0.945384516555324,0.7031409584266526,0.0,-0.0,2000-05-24,2000-05-30
-1.629814909689631,-2.0122201988260344,-2.350163961165759,1.3832589076813018,-0.30942530961466164,-2.089239800411341,0.39336988068978307,0.016940946217961668,0.8058889714029608,2.377595289137842,-0.4910453489643382,-0.9523006451513453,0.346177119001596,0.0,0.0,2000-05-25,2000-06-22
-1.921130292620292,-1.2459471978191563,-1.6163755491337877,-0.4321872977907677,0.2421077857386027,-2.523294122959441,0.34519584555107446,-0.21292971768886806,0.8089243550069782,2.2804134844491735,-0.5292107887707191,-0.998713755372447,0.4867450236102248,0.0,0.0,2000-05-26,2000-06-23
-2.0990876912310443,-1.0866497957701062,-1.7537817020907907,0.20083569305274826,0.1336172784748561,-2.4391510441898383,0.33589849917355025,-0.25977981220563046,0.9355529704771252,1.8810184680825621,-0.1664099505356181,-1.0536860154507233,0.4687249157296982,0.0,0.0,2000-05-29,2000-06-14
-2.599456646933892,0.14465486654481333,-1.2521013802580752,-0.7195871305921325,0.6009214465732143,-2.6460202952492953,0.35924720577665575,-0.2733842222076462,1.145600931595499,1.7442193875636531,0.11302307029092512,-0.8458230649583822,0.22088948507814324,0.0,0.0,2000-05-30,2000-06-14
-2.54460751191637,-0.04263946163491901,-1.635367551215898,0.6886446170038011,0.2798267245482511,-2.661510700885879,0.36989383852501234,-0.3956024595835757,1.38721870370652,1.218641825702121,0.613241304750864,-0.8594066673596921,0.1093583671435181,0.0,0.0,2000-05-31,2000-06-14
-2.7695990625664657,0.4949069032225036,-1.4892468949161002,0.5838284464788545,0.37967940412592405,-2.8205638728890983,0.39107906209356813,-0.45501883236615537,1.5379304448828692,1.1162042966722674,0.7490722310965455,-0.7840819675397095,0.028217186003453444,0.0,0.0,2000-06-01,2000-06-15
-2.5351377260739074,-0.07893102595868319,-1.6732035273183283,0.9097306305682321,0.21504033015259447,-2.7453743267027915,0.43621366940009576,-0.33556877250036937,1.5323216217723354,1.2386058471115988,0.589502770215498,-0.7802885963156513,-0.0739279984369427,0.0,0.0,2000-06-02,2000-06-15
-2.62259126521374,0.3051676504614172,-1.3323421573461205,0.017003397104932816,0.5106840314179935,-2.8760497395977853,0.44433295358673686,-0.30040747292068576,1.53242393771046,1.4682158050403329,0.42576026049228183,-0.6913730379645084,-0.10170670592507715,0.0,0.0,2000-06-05,2000-07-03
-2.327905649637846,-0.646481227708101,-1.8555265212748007,1.1499531832746885,0.04175531829471954,-2.6882294603676744,0.4721676492280011,-0.32603492133702117,1.3895417960743677,1.4103701605156604,0.19728060145630041,-0.8795291692335394,0.08314622908347502,0.0,-0.0,2000-06-06,2000-06-29
-2.09596653141647,-0.9879228141289167,-1.528487947808714,0.6225080236292907,0.11101143444451331,-2.937736930384672,0.6347692460414592,-0.3591349146212007,1.3531396645782907,1.519926827911863,-0.492536563187277,-0.8681862239879994,0.11632132387567949,0.0,-0.0,2000-06-07,2000-06-27
-1.9543730423101637,-1.2739290968665629,-1.4361798686034617,0.05777141707995885,0.2935504267429001,-3.067730476679418,0.5539132170559206,-0.5075644795373025,1.2246864805417814,1.7933809152575535,-0.6156001178799748,-0.7884701705811613,0.12426168796326195,0.0,-0.0,2000-06-08,2000-06-14
-2.5616064880673584,0.1076315281445713,-0.9414808337895001,-0.4672879124343035,0.6172125904060706,-3.303425575880006,0.5604904473478411,-0.6761557355795315,1.4247354362070799,1.3974889061045646,-0.32457459953628853,-0.7530031615212757,0.24692254260710747,0.0,-0.0,2000-06-09,2000-06-14
-2.708745674401294,0.22735292827306255,-1.5586433044288064,0.7947058783827424,0.2590755171510706,-2.9945269335016755,0.4888699980476389,-0.7388665755873692,1.3430930478860181,1.142321874132138,0.09133649630898276,-0.8015137090643862,0.36675221132701924,0.0,-0.0,2000-06-12,2000-06-29
-2.149530224899532,-0.9043434672787182,-1.78924503271219,1.0639591158542685,-0.05371404098426057,-2.8250207539429946,0.6230329908678729,-0.40034212425214494,1.2831268422029825,1.3264931760579852,-0.31933876064499755,-0.9163040511483812,0.12377927738131826,0.0,-0.0,2000-06-13,2000-06-20
-1.6138301336657597,-1.9858910099387757,-1.677010907208876,0.38617979145184617,0.2687484575800301,-2.9511566189303484,0.6774959846862695,-0.23849738521962577,1.2325180998976193,2.013982491298997,-0.6950035569945672,-0.7134511762371172,-0.4297235267717485,0.0,-0.0,2000-06-14,2000-06-19
-1.3231542845695952,-2.7798129369564877,-1.9537657452739388,0.31179183022155965,-0.028396643849949395,-2.7356917845778552,0.590014450257499,-0.09277581548191709,1.0196927504443876,2.0900062156852632,-0.6756190791859006,-0.945291764213921,-0.37999247117906537,0.0,-0.0,2000-06-15,2000-06-27
-1.9105781860931812,-1.3630176118731134,-1.3480036902435881,-0.7626747472612287,0.4320634889313469,-2.8720506512581716,0.5498356654804889,-0.1606861156183213,1.132552380596187,1.8300985297357217,-0.4003502629440442,-0.917711011090435,-0.1921586834479525,0.0,0.0,2000-06-16,2000-07-14
-2.3903144270206456,-0.4310029588281448,-1.211961730896798,-0.46266159066213025,0.39062992041092504,-2.565874570845387,0.6479316927963469,0.24212863332636103,1.4301522353647065,1.323438817568632,0.06693101689167365,-0.9830740240388118,-0.3453053490951673,0.0,0.0,2000-06-19,2000-07-17
-2.7911292561321965,0.5014935706277819,-1.1133413061228694,-0.3620859411072276,0.47559840187598756,-2.544673795996647,0.6435444990543319,0.24359409857039604,1.5635923357768933,1.093231487756907,0.4246938865073569,-0.9003703995131902,-0.37995787665592273,0.0,0.0,2000-06-20,2000-07-18
-2.730964657094423,0.35864539337875523,-1.4233933005593222,0.7047009712384318,0.11007294287983145,-2.379716198850455,0.704597944731696,0.319896964843724,1.6559342005737352,0.7882157393244101,0.5364417113633484,-1.0041565413997111,-0.31473913397659997,0.0,0.0,2000-06-21,2000-07-19
-3.019851346963097,1.1091919154773058,-1.350648009048444,0.27253857527707087,0.3809013771791365,-2.6081160151909306,0.5999499922381893,-0.0037393668054316164,1.6478323188005253,0.8967950920707628,0.6436795412903326,-0.7896126599442583,-0.19212002870402234,0.0,0.0,2000-06-22,2000-07-20
-3.1387404652703292,1.2001406420343823,-1.7296123951257083,1.0113804359414276,0.22741613559819102,-2.437257727979368,0.5128465536183651,-0.05165004826930045,1.6611156679203263,0.8229592274402527,0.9582431332139257,-0.7867308225203097,-0.08787935209383543,0.0,0.0,2000-06-23,2000-07-21
-3.15534268786012,1.3927507760745124,-1.7619670390605504,0.6696764228043963,0.3113029102142911,-2.316199809238319,0.46215250546727127,0.11169038155411697,1.6366522341326026,1.0898045465436044,1.0474581626303683,-0.6956924223155035,-0.20618486516420637,0.0,0.0,2000-06-26,2000-07-19
-3.3898473154849933,1.9201071515953223,-1.5099146871014446,0.34688403954415936,0.5198813932651545,-2.443844145590224,0.4978684395880989,0.11975200584702597,1.8058427512029283,0.9819075618089993,1.1036653460729695,-0.6204103041427319,-0.23989631959908,0.0,0.0,2000-06-27,2000-07-12
-3.4127232200536466,1.9548925968755149,-1.6636923946230429,0.7514355192696068,0.3740908309815676,-2.2786944358950185,0.5270931508197353,0.2812580471709032,1.8716174571372122,0.9593764086439158,1.1458283707326726,-0.644901743031715,-0.26590412361237514,0.0,0.0,2000-06-28,2000-07-12
-3.478420966638929,2.0806091198833383,-1.371101904588795,0.4417943405695548,0.4184086670411234,-2.112961620845148,0.6747573348307826,0.641064842561155,1.9101110312966623,1.0439507143849798,0.7489430098817654,-0.7196891005119572,-0.24108838583802955,0.0,0.0,2000-06-29,2000-07-27
-2.977482683367827,0.889714675754256,-1.9103772600097388,0.5202694553993623,0.15444977771073234,-1.7812522185206952,0.5221971514380237,0.7243564701901833,1.4569755886264073,1.72020947058226,0.5030554114906637,-0.753460647133222,-0.20948481140056016,0.0,0.0,2000-06-30,2000-07-11
-3.6690369164466983,1.8780812024349867,-0.18089577727876335,-0.42566598297275815,-0.344091096505455,-1.0906385678173776,-0.22329092595170538,-0.2687979654184615,1.2363695306498192,0.8516925258343939,0.6309481395680419,0.8071205855257284,-0.3343678243931793,-1.0,0.0,2000-07-03,2000-07-11
-3.49129863570157,1.4992120822449002,-0.7658019090972498,0.7908516301026809,-0.6172969299769143,-0.9853028649069284,-0.03012719136387181,-0.07628405618880636,1.4842252120230153,0.6153489838864826,0.6250366989549128,0.2796432175094361,-0.25430356274208477,-1.0,0.0,2000-07-04,2000-07-11
-3.431545438895276,1.4341410848238973,-0.7997229366010139,0.5283490419975444,-0.4928352709413559,-1.0043073256393573,0.04090665883551977,0.0813135601771881,1.5869283049224905,0.7572438169661581,0.5423877482877971,0.18378062160050926,-0.39741261473780654,-1.0,0.0,2000-07-05,2000-07-11
-3.391051370264625,1.409032165953022,-0.9704419916870723,0.38171860979715905,-0.33728535657296166,-1.1830433308463897,-0.0601204377583666,-0.21239252279012502,1.5208847992891026,0.9371710555100126,0.6008705226642136,0.24007288433089805,-0.33269264537445037,-1.0,0.0,2000-07-06,2000-07-12
-2.8983603295502465,0.2117234812332434,-1.4042063840405437,1.1834767177368004,-0.7270752930064904,-1.155009692513775,0.010631166391793578,-0.31695837770717167,1.313591453172171,1.0152620053718546,0.09918702031825141,0.009140016990681793,-0.12222384113735328,-1.0,0.0,2000-07-07,2000-07-12
-2.9437804419259623,0.47825369493844666,-1.102451972776869,0.5624452997111457,-0.5044632273435793,-1.252731936920279,0.08503185635652442,-0.21138845050344715,1.4229141351251795,0.9744713518982621,0.028439310288785734,-0.02339291993735311,-0.20120664934197233,-1.0,0.0,2000-07-10,2000-07-27
-2.2103135927291016,-1.2968708869620709,-1.466405891917071,0.6588183755007652,-0.7927321162792217,-1.0220441905001774,0.139250118948377,0.011708244276029631,1.0509670684969163,1.529584109889178,-0.6139679860799175,-0.15143245156785995,-0.3686237880171834,-1.0,0.0,2000-07-11,2000-07-27
-1.9252904488926823,-1.798911800692638,-1.7465612923358835,0.2495666708165077,-0.6494822610501394,-1.2740851954055559,-0.05729376587859443,-0.43441336440052924,0.8537002953428551,1.8250228325085904,-0.47957720353844824,-0.004912241980802654,-0.4065945009389599,-1.0,0.0,2000-07-12,2000-07-27
-2.1761615004084973,-1.2347559328143163,-1.5105022159674173,-0.2604968240728612,-0.41504020033665784,-1.4194157192714612,-0.09573348431243997,-0.5529610211851037,0.9470008130204082,1.6119577633110125,-0.248714531100721,-0.026517757657264888,-0.34227955397474974,-1.0,0.0,2000-07-13,2000-07-27
-1.9684922592677696,-1.822704885044475,-1.6945444893577937,0.021528446592573542,-0.5669243285817317,-1.3438971412780614,-0.07432495123885781,-0.5198101179557251,0.8619618444176685,1.627000880708234,-0.30437604493841425,-0.07309106846350667,-0.4613707703188505,-1.0,0.0,2000-07-14,2000-07-27
-2.269162170907128,-0.9502589556834384,-1.2913102396235325,-0.5854385018022057,-0.2722793189075117,-1.6130690756909898,-0.04642890746674626,-0.6392371001020463,1.0488970013747705,1.3951140831213706,-0.1747707995117352,-0.045109779776251725,-0.42658954709940444,-1.0,0.0,2000-07-17,2000-07-27
-2.3678513454855707,-0.8670332437991651,-1.0686551060567318,0.12535403198096576,-0.4849090125876643,-1.6445022259960564,0.2635920633195322,-0.45350175479096744,1.304824731472183,0.8250340454095912,-0.47982518227718923,-0.21954364148730715,-0.47746769246603493,-1.0,0.0,2000-07-18,2000-07-24
-1.7743004589414269,-2.161354825095652,-1.3462957574895749,0.1507855778480991,-0.6591451988890239,-1.5027856718611523,0.27955123051129743,-0.25128436723054676,1.1004299595595952,1.2840536489855743,-0.7817808037682519,-0.22296696014367393,-0.7713716084899613,-1.0,0.0,2000-07-19,2000-07-27
-2.1327837069630244,-1.2686138287045772,-0.9604148912828101,-0.6338200008891464,-0.31567437154648637,-1.6942816337582247,0.26202769163627215,-0.32864685535617666,1.234367918500766,1.139540975985078,-0.6197307613671387,-0.22065999788451024,-0.6934605641323422,-1.0,0.0,2000-07-20,2000-07-27
-2.0441237844139173,-1.537202547805411,-1.198502417170195,-0.13097258907856757,-0.5201176471651149,-1.4542187686287988,0.27701419779174263,-0.13939784752996354,1.2357949621384945,1.1004939873913056,-0.5024729500416698,-0.28007984866474694,-0.792503562024796,-1.0,0.0,2000-07-21,2000-07-27
-2.636831965251114,-0.13589114219389511,-0.7357514152445402,-0.4551958937381803,-0.2454923869590324,-1.6077010487723362,0.3511893172620674,-0.09348969129717256,1.6002209318180016,0.6324414414869366,-0.10984767371422612,-0.23623119781075583,-0.8522757823432696,-1.0,0.0,2000-07-24,2000-07-27
-2.412783654602215,-0.7537218340356616,-0.9607271258144591,0.39341378172807245,-0.5617722634527352,-1.5845152800210922,0.4704391474423728,-0.08649502705865479,1.5915128127003217,0.5494819807419012,-0.38296854851078826,-0.2848911279303272,-0.88390784632794,-1.0,0.0,2000-07-25,2000-07-27
-2.6377648847164843,-0.12337306915795462,-0.008472308047385201,0.36460635974892736,-0.6214724556656265,-1.8028498896492386,0.9164609002027458,0.2851046427985919,2.136125294764709,-0.1561372487863904,-0.9695905871473185,-0.5461101862878557,-0.78980497766247,-1.0,0.0,2000-07-26,2000-08-22
-1.2245900916762076,-2.8422702466180074,-0.48608488398006944,1.4852185469788277,-0.6078734174244019,-1.7685976251689146,1.0613692350235076,0.6019800988799608,2.166808240835449,0.9468795912232262,-1.3580474111816994,-0.11751704586696478,-1.9074609552761428,-1.0,-0.0,2000-07-27,2000-08-24
-2.0151829148694858,-1.1288718145646952,0.19776697466105703,-0.31515006667015016,-0.2879240733319863,-2.1996983154994125,0.8810186027155671,0.047765877678324006,1.869169318509155,0.5048559175343978,-1.3901231090835948,-0.5921804796756724,-0.9376762548622191,-1.0,-0.0,2000-07-28,2000-08-25
-2.0872110316117802,-1.3517648042695263,0.08961637459519187,0.6638278488843322,-0.5234489240107002,-2.2983584077432546,1.0104874307647935,-0.04668588632606274,2.049669556512516,0.10286108081408926,-1.453552859405828,-0.6110688599796583,-0.9762590630745436,-1.0,-0.0,2000-07-31,2000-08-28
-2.104888318302692,-1.1792712400068348,0.15265043275267243,0.460097830113192,-0.5302515512365975,-2.272046983902614,1.0032021009209635,0.015123333497469907,2.0188486741619784,0.18239493972463097,-1.4679138934750482,-0.6214889740997827,-0.9613529399855012,-1.0,-0.0,2000-08-01,2000-08-29
-2.4100485835228973,-0.5123739789428831,0.367479893180523,0.2966273054491545,-0.38436730862093144,-2.3406797084239264,0.9959408063587357,-0.058554422820296444,2.108161630292187,-0.03722615833594857,-1.329299364138884,-0.6217846062378216,-0.7912585373806194,-1.0,-0.0,2000-08-02,2000-08-30
-2.368903178792967,-0.6477221102670284,0.22917481603357384,0.7137005968253514,-0.5034493495144551,-2.248496110589007,1.0197472285899198,0.020101962603090037,2.135259004478584,-0.048873735888562135,-1.2735707006551078,-0.6065950320966902,-0.900437529446325,-1.0,-0.0,2000-08-03,2000-08-31
-2.4628322126042668,-0.3745278515629001,0.4225409302550275,0.37999566680405944,-0.437497104958744,-2.197579862483221,1.0696907728282454,0.17485897319204766,2.1255077221603957,0.029861280444785362,-1.3829313812856119,-0.6114846675053872,-0.9350976540944532,-1.0,-0.0,2000-08-04,2000-09-01
-2.5483946975884932,-0.2430065621034993,0.30099728761283007,0.7567595758712027,-0.5493836459186444,-2.1521779415491857,1.0515072349834549,0.14857457892072215,2.183049693079693,-0.16689054174904572,-1.2176558411189857,-0.6798373250555894,-0.8136796292936144,-1.0,1.0,2000-08-07,2000-08-31
-2.523056550638655,-0.27280035625609755,0.25702813311099715,0.892681713359386,-0.6047824831122744,-2.1285356366835786,1.0878688701707022,0.2042514417154992,2.205887000434801,-0.16760572863190246,-1.2351351486157753,-0.6472273229542664,-0.9137731337640035,-1.0,1.0,2000-08-08,2000-08-30
-2.3051574265767383,-0.7918925595319054,0.14510753757052722,0.888451452539363,-0.6661377853066537,-2.088311451468789,1.0969018797085308,0.2875816251050051,2.177141900740115,-0.0206289769944018,-1.3443788452054755,-0.6308031209857516,-1.030296315580611,-1.0,1.0,2000-08-09,2000-08-31
-2.4735262783663328,-0.3645135633311467,0.31794367352426944,0.4318329146612905,-0.5261292395915068,-2.067427772880341,1.0728134960610403,0.2913676325958113,2.127300152065055,0.02396021462980074,-1.4124418460575936,-0.6538343269714764,-0.841905355758578,-1.0,1.0,2000-08-10,2000-08-31
-2.4632039159441796,-0.4020399750654185,0.2967517032312331,0.46900312088665247,-0.5439616426066329,-2.023803866327696,1.0591487255135388,0.29659525785853874,2.0888321147831075,0.03985728867967953,-1.3996765645694895,-0.6249303897758428,-0.845308432545555,-1.0,1.0,2000-08-11,2000-08-23
-1.9829177215935967,-1.5534350887600288,-0.12900363965326056,0.8785404315800986,-0.8782207795368498,-1.796185864634746,1.0502029287725057,0.3007932613321131,1.6462103942958448,0.5880610003671738,-2.044902852401297,-0.7429274113312931,-0.6618602702978204,-1.0,1.0,2000-08-14,2000-08-29
