ts_code,trade_date,open,high,low,close,vol,amount,return_rate,macd,roc,middleboll,upboll,downboll,cci,rsi,wr,k,d,j,pe_ttm,lncap,turnover_rate_rolling,roe,debt_to_assets,q_gr_yoy,sh_chg,alpha,beta,var_e
600000.SH,2000-03-17,3.13,3.22,3.12,3.18,42704.0,106042.791,0.016,-0.027007284734435817,-3.6363636363636265,3.2389999999999994,3.3749411637437303,3.1030588362562685,-97.37269513709747,45.362164039798216,80.95238095238093,19.28835448515722,26.531303931888672,4.802455591694319,69.7114,15.605812298555357,3.939585,6.5944,92.6751,53.0924,0.031772,0.0006425562070012616,0.6130730331121859,0.00031841032250154325
600000.SH,2000-03-20,3.13,3.22,3.13,3.2,43876.0,109489.001,0.0063,-0.025225807176568495,-1.538461538461533,3.2339999999999995,3.367834147164945,3.100165852835054,-79.34714375392329,47.175147483101576,76.19047619047616,20.79541138660771,24.619339166544457,13.14755582673422,70.16,15.612227717511557,3.609535,6.5944,92.6751,53.0924,0.024506999999999998,0.0021930947767329493,0.7690938518620288,0.0002825744736973165
600000.SH,2000-03-21,3.22,3.22,3.17,3.2,44099.0,110102.522,0.0,-0.022942798936151147,-3.6144578313252906,3.2359999999999998,3.3663275226415914,3.105672477358408,-59.185736605092025,47.175147483101576,76.19047619047616,21.800115732021904,23.679597830480446,18.041151535104817,70.104,15.611428037340993,3.5141050000000007,6.5944,92.6751,53.0924,0.006518,0.0017125649739339174,0.788246723347537,0.0002585185669468856
600000.SH,2000-03-22,3.21,3.29,3.18,3.24,45220.0,114100.496,0.0125,-0.015434797312017374,-0.917431192660545,3.2404999999999995,3.3643802477777363,3.1166197522222627,-15.334632878493492,51.041781536510896,66.66666666666663,30.625365708206438,25.99485410380221,39.8863889170149,71.0574,15.624936387365786,3.476720000000001,6.5944,92.6751,53.0924,0.005918,0.003215805758908522,0.7742528355019362,0.0002615018030170976
600000.SH,2000-03-23,3.24,3.28,3.22,3.26,58872.0,149693.415,0.0062,-0.0074968478375990605,-1.2121212121212088,3.2449999999999997,3.364560599037078,3.125439400962921,8.392764857880122,52.9214298843986,44.82758620689666,44.65933598376222,32.2163486264467,69.54531069839325,71.5341,15.631622744626512,3.4960850000000008,6.5944,92.6751,53.0924,0.015574,0.0018342823906484721,0.7616799275125683,0.00023448790386640443
600000.SH,2000-03-24,3.33,3.46,3.26,3.26,218564.0,575302.201,0.0,-0.002182981388454592,-0.911854103343468,3.2504999999999997,3.361471783990819,3.1395282160091806,103.39958727055456,52.9214298843986,55.55555555555563,44.58770546633754,36.3401344883742,61.08284742226424,71.5341,15.631622744626512,3.746735000000001,6.5944,92.6751,53.0924,-0.009582,0.0022942557191448615,0.7963774980376523,0.0002498986001521155
600000.SH,2000-03-27,3.29,3.36,3.25,3.31,61611.0,158738.686,0.015300000000000001,0.007468388816628796,-2.071005917159763,3.2555,3.367791912817488,3.1432080871825123,78.2416611442445,57.74776843776166,41.66666666666666,49.16958160616924,40.616617032863815,66.2755107527801,72.6277,15.646795181178284,3.696540000000001,6.5944,92.6751,53.0924,0.026244,0.001999730971402131,0.638360312880184,0.00022003033344812354
600000.SH,2000-03-28,3.33,3.36,3.23,3.26,70742.0,180806.578,-0.0151,0.006793567811369097,-0.6097560975609762,3.2575000000000003,3.3685476426916314,3.146452357308369,53.87774257890301,51.93908902097987,55.55555555555563,47.59453584338878,42.94259003203309,56.89842746610019,66.3165,15.631230664637172,3.635890000000001,6.5944,92.6751,53.0924,0.008742999999999999,0.0021276596950353475,0.6268585617031031,0.00022796291147261376
600000.SH,2000-03-29,3.27,3.29,3.2,3.22,74952.0,189202.622,-0.0123,0.0009144633586132302,-1.2269938650306678,3.2535000000000003,3.36386303729057,3.1431369627094305,6.381766381766234,47.747564831040364,66.66666666666663,41.53361202261284,42.47293068716957,39.65497469349938,65.4843,15.618602241088993,3.101365000000001,6.5944,92.6751,53.0924,-0.00147,0.0037473079915852562,0.7868821402531072,0.00024003562696075557
600000.SH,2000-03-30,3.23,3.29,3.23,3.25,44008.0,111744.655,0.009300000000000001,0.0008684250754909095,0.0,3.2535000000000003,3.36386303729057,3.1431369627094305,44.619883040935065,50.98398901473412,61.764705882352956,39.81028678243009,41.58538270835283,36.2600949305846,66.0045,15.626513674759034,2.9670050000000012,6.5944,92.6751,53.0924,0.012398,0.00271115556394162,0.8513167106934988,0.0002115270504157057
600000.SH,2000-03-31,3.25,3.27,3.21,3.23,43204.0,109090.852,-0.0062,-0.0018064723291358366,0.6230529595015577,3.249000000000001,3.3552073443788135,3.1427926556211885,14.047513649107428,48.78635883644392,69.69696969696967,33.436742861820875,38.8691694046097,22.571889776243225,65.5884,15.620189543009566,2.782795000000001,6.5944,92.6751,53.0924,-0.005940999999999999,0.002951963768126388,0.8873819266923185,0.00022487884609693256
600000.SH,2000-04-03,3.22,3.26,3.21,3.23,34984.0,88393.318,0.0,-0.003468681816955914,3.194888178913735,3.247000000000001,3.3530486482208692,3.140951351779133,10.901467505240154,48.78635883644391,79.31034482758619,28.243542832773347,35.327293861916715,14.076040774486614,65.6404,15.620982250145804,2.515330000000001,6.5944,92.6751,53.0924,0.00043200000000000004,0.003418237151845112,0.8511189262064587,0.00021440160641519773
600000.SH,2000-04-04,3.22,3.22,3.18,3.18,43071.0,107536.323,-0.0155,-0.010703286860734542,0.0,3.241000000000002,3.347997294604264,3.1340027053957398,-56.68188736681919,43.24095469099064,100.0,18.829028521960865,29.827872062525408,-3.1686585591682217,64.7561,15.607420015943454,2.4086800000000013,6.5944,92.6751,53.0924,-0.022383,0.0031550745858784984,0.8314029468199339,0.00020612409383957025
600000.SH,2000-04-05,3.18,3.26,3.18,3.22,34270.0,85948.606,0.0126,-0.009677441938549613,0.6250000000000089,3.2375000000000016,3.3423055844233303,3.132694415576673,-26.619132501483893,48.36333189541915,85.7142857142857,17.314590439649308,25.65677817842091,0.630214962106102,65.4063,15.61741010901854,2.372045000000001,6.5944,92.6751,53.0924,0.005968,0.0029536401619812865,0.8634919850832364,0.00019948157232064974
600000.SH,2000-04-06,3.22,3.25,3.2,3.24,29276.0,73823.696,0.0062,-0.006027766656918737,1.2499999999999956,3.2305000000000015,3.3111486858313,3.149851314168703,-16.41025641025418,50.78594567801529,78.57142857142854,22.654171412584894,24.655909254905882,18.65069572794291,65.8224,15.623751787029825,2.0038700000000014,6.5944,92.6751,53.0924,0.021422,0.0037199411569724993,0.9995954267360662,0.00023622896134828513
600000.SH,2000-04-07,3.25,3.31,3.25,3.29,60063.0,154300.91,0.0154,0.0028816556706554686,1.5432098765431945,3.2310000000000016,3.313052614699029,3.1489473853009744,122.32323232323454,56.36874762053212,38.888888888888864,35.47315132549655,28.261656615539437,49.896140745410776,66.8107,15.638654023594585,1.9325650000000014,6.5944,92.6751,53.0924,0.005945000000000001,0.0035212082916437942,1.0952078469553683,0.000269803853696816
600000.SH,2000-04-10,3.29,3.31,3.25,3.27,33278.0,85045.43,-0.0060999999999999995,0.005765630040567508,0.30674846625766694,3.2315000000000014,3.314414032841885,3.148585967158118,96.44444444444663,53.710060274150685,50.0,46.7256906350975,34.416334626348814,71.34440265259488,66.4206,15.632798063077185,1.8975850000000016,6.5944,92.6751,53.0924,0.003388,0.0024019934960618954,1.1353806006279543,0.00024174817809157183
600000.SH,2000-04-11,3.27,3.34,3.25,3.27,62139.0,159922.397,0.0,0.00723834848085359,0.30674846625766694,3.232500000000001,3.3168239367901506,3.148176063209851,117.98174986580948,53.710060274150685,43.749999999999986,49.90046042487363,39.57770989492219,70.5459614847765,66.4726,15.633580841982127,1.8169350000000015,6.5944,92.6751,53.0924,-0.002676,0.003402333719859051,1.1146091407384362,0.00022004731210175407
600000.SH,2000-04-12,3.28,3.32,3.24,3.25,46344.0,119159.205,-0.0060999999999999995,0.005200268499234256,-1.812688821752273,3.2345000000000015,3.3184736800870867,3.1505263199129163,70.52896725440966,50.855470653236104,56.25000000000002,47.85030694928062,42.33524224722926,58.880436353383345,66.1865,15.629267955469324,1.8234100000000015,6.5944,92.6751,53.0924,-0.0076029999999999995,0.003124038035036547,1.1613232961733557,0.00023508914963845358
600000.SH,2000-04-13,3.25,3.31,3.25,3.27,42065.0,107735.819,0.0062,0.006123699474628812,0.30674846625766694,3.241500000000001,3.310865545823328,3.1721344541766743,88.12260536398475,53.548706671747965,43.749999999999986,50.65020463343201,45.106896376535936,61.73682114722418,66.5766,15.635144563958308,1.7708500000000018,6.5944,92.6751,53.0924,0.013401000000000001,0.0041503703480556525,0.8640672113326765,0.00013875274393679201
600000.SH,2000-04-14,3.28,3.35,3.27,3.3,112505.0,291591.767,0.0092,0.010109896366136413,2.4844720496894235,3.247500000000001,3.31520679822821,3.179793201771792,195.14424450157227,57.371486149472595,29.411764705882522,57.29621485457555,49.1700025364419,73.54863949084285,67.1747,15.64408881958054,1.8799150000000018,6.5944,92.6751,53.0924,0.001156,0.003053466415914201,0.8518378307513566,0.00011037610270897541
600000.SH,2000-04-17,3.32,3.35,3.22,3.24,79769.0,204556.962,-0.0182,0.004370000654681265,-0.3076923076922977,3.2495000000000003,3.313564112624116,3.1854358873758843,79.22192749778876,48.6382034777744,64.70588235294113,49.96218245139679,49.43406250811777,51.018422337954846,65.7964,15.623356608206267,1.9360000000000022,6.5944,92.6751,53.0924,-0.021055,0.0026598083524304005,0.8068675073851936,9.197104569516729e-05
600000.SH,2000-04-18,3.24,3.25,3.2,3.24,38945.0,98184.097,0.0,0.00043583497269459974,0.3095975232198178,3.2515,3.311421000624064,3.191578999375936,-65.40880503144524,48.6382034777744,64.70588235294113,42.197010522678255,47.021711846156975,32.547607875720814,65.8484,15.624146809748767,1.9279450000000018,6.5944,92.6751,53.0924,0.010270999999999999,0.002749309424850059,0.8063061252349834,9.421877699463954e-05
600000.SH,2000-04-19,3.25,3.3,3.22,3.24,27556.0,69942.881,0.0,-0.0021613080788110348,0.3095975232198178,3.2515,3.311421000624064,3.191578999375936,20.156494522690586,48.6382034777744,73.3333333333333,37.02022923712988,43.68788430967861,23.68491909203243,65.7964,15.623356608206267,1.900345000000002,6.5944,92.6751,53.0924,0.00839,0.0034225399966331194,0.8496223007828,0.00011366265487696514
600000.SH,2000-04-20,3.24,3.26,3.22,3.24,36367.0,91864.727,0.0,-0.003779371683942238,1.8867924528301883,3.2504999999999997,3.310491227428855,3.1905087725711443,-30.684931506851864,48.6382034777744,73.3333333333333,33.5690417135483,40.31493677754344,20.07725158555803,65.8484,15.624146809748767,1.8651800000000018,6.5944,92.6751,53.0924,0.010016,0.0030181700583786853,0.8300496718219468,0.00010276035220799417
600000.SH,2000-04-21,3.2,3.26,3.2,3.22,39655.0,99685.689,-0.0062,-0.007231328666032811,0.0,3.248499999999999,3.3098102550020836,3.1871897449979145,-69.22222222222454,45.37719412678218,86.66666666666664,26.823805586687687,35.81789304717665,8.835630665709758,65.4063,15.61741010901854,1.5856350000000017,6.5944,92.6751,53.0924,-0.003228,0.0039361379991006236,0.7863665918930788,0.00012639924278979206
600000.SH,2000-04-24,3.22,3.22,3.16,3.17,59138.0,147290.986,-0.0155,-0.015448820337920895,-2.1604938271605034,3.2414999999999994,3.3051685496185192,3.1778314503814795,-187.36579275905146,38.362482912516796,94.73684210526326,19.636923022617164,30.424236372258296,-1.9377036766651017,64.5481,15.604201992249253,1.5817750000000017,6.5944,92.6751,53.0924,-0.001991,0.0028249265231608577,0.6720832988843483,9.956496903302144e-05
600000.SH,2000-04-25,3.17,3.21,3.17,3.18,23095.0,57489.169,0.0032,-0.018561023192642218,-3.3434650455926973,3.2374999999999994,3.306133274115323,3.168866725884676,-145.0652965103834,40.37356393068869,89.4736842105263,16.600053944878205,25.81617556309446,-1.8321892915543074,64.6001,15.60500746953807,1.5073250000000018,6.5944,92.6751,53.0924,-0.0021379999999999997,0.0017885044643070516,0.7702030367484807,6.441778438613787e-05
600000.SH,2000-04-26,3.18,3.27,3.17,3.2,35594.0,89234.644,0.0063,-0.016995931638686096,-2.1406727828746086,3.2364999999999995,3.3067701553779534,3.1662298446220456,-64.29266394240254,44.3361288773422,78.94736842105262,18.084246489575907,23.238865871907763,7.7750077249122,65.0162,15.611428037340993,1.4458250000000017,6.5944,92.6751,53.0924,-0.00037600000000000003,0.0012602741943344245,0.850712741956587,5.6765486457290536e-05
600000.SH,2000-04-27,3.2,3.22,3.16,3.16,32842.0,81550.296,-0.0125,-0.020174253662785704,-3.3639143730886834,3.2319999999999993,3.3097580593216755,3.154241940678323,-112.61707988980815,38.72164434490611,100.0,12.056164326362351,19.511298690045944,-2.8541044010048324,64.34,15.600973579437134,1.4283750000000017,6.5944,92.6751,53.0924,-0.014157999999999999,0.0013185086974822934,0.8639091480778059,5.78839675499767e-05
600000.SH,2000-04-28,3.16,3.2,3.15,3.2,32108.0,79526.614,0.0127,-0.015935246129870913,-1.538461538461533,3.2304999999999993,3.309566927013562,3.1514330729864364,-93.68976177486925,46.15953037047157,74.99999999999989,19.148553995369678,19.390383791820234,18.664894402468562,65.0162,15.611428037340993,1.4110400000000016,6.5944,92.6751,53.0924,0.016322,0.0015307716540604404,0.8221382803384157,6.538784490399802e-05
600000.SH,2000-05-09,3.18,3.18,3.11,3.12,26061.0,63808.332,-0.025,-0.022504076322343015,-4.587155963302747,3.224999999999999,3.318245572774823,3.1317544272251756,-145.3587478692077,36.4947609701284,94.73684210526304,14.52008862848474,17.76695207070582,8.026361744042575,63.5338,15.588364097742442,1.3970950000000015,6.5944,92.6751,53.0924,-0.016334,0.000940466502592776,0.9183528712869846,7.144248990785242e-05
600000.SH,2000-05-10,3.12,3.13,3.07,3.07,58738.0,141397.664,-0.016,-0.03163447793121152,-6.969696969696971,3.2194999999999987,3.3343866718484803,3.104613328151517,-164.5232815964517,31.935702456544988,100.0,9.680059085651358,15.071321075684807,-1.1024648944155402,62.4156,15.570606042820737,1.4215750000000016,6.5944,92.6751,53.0924,-0.029862000000000003,0.0006199716272898861,0.876075584180259,7.150545563766193e-05
600000.SH,2000-05-11,3.07,3.1,3.04,3.06,33883.0,81370.247,-0.0033,-0.03672807693477331,-5.555555555555558,3.2114999999999987,3.346723012678664,3.0762769873213336,-151.27149941964697,31.0883561175292,91.30434782608695,9.351923448405024,13.16485519992353,1.7260599453680143,62.1555,15.566430671410258,1.4209700000000016,6.5944,92.6751,53.0924,-0.016341,0.0008504433734088749,0.911575670856869,7.357341206246172e-05
600000.SH,2000-05-12,3.06,3.08,3.05,3.06,29693.0,71131.31,0.0,-0.03766761954808787,-5.555555555555558,3.2024999999999992,3.3528504677674604,3.052149532232538,-124.22554480601914,31.0883561175292,91.30434782608695,9.133166356907596,11.820958918917585,3.7575812328876204,62.2595,15.568102912602619,1.4216200000000017,6.5944,92.6751,53.0924,-0.0019950000000000002,2.3978687784912685e-05,0.6392434906697512,9.967164817173356e-05
600000.SH,2000-05-15,3.06,3.07,2.94,2.95,40783.0,94939.549,-0.0359,-0.049878485215327124,-8.950617283950614,3.1854999999999993,3.3677057830268304,3.0032942169731682,-152.24116161616124,23.073882991091637,96.96969696969691,7.098878581372124,10.24693213973527,0.8027714646458328,59.9709,15.530651727313705,1.3914950000000017,6.5944,92.6751,53.0924,-0.009311,0.0008285192162517702,0.695407405789713,9.761111826411356e-05
600000.SH,2000-05-16,2.95,3.0,2.95,2.97,20713.0,48081.624,0.0068000000000000005,-0.05184221336136531,-8.333333333333337,3.1704999999999997,3.371808875010254,2.969191124989745,-127.35991231675452,26.816015331128085,90.90909090909084,7.762888751217943,9.418917676895989,4.450830899861852,60.335,15.536704491145056,1.3718650000000019,6.5944,92.6751,53.0924,0.011704,0.0006212747941070542,0.6996496486821713,9.247565044297013e-05
600000.SH,2000-05-17,2.97,2.99,2.95,2.96,21336.0,49378.357,-0.0034000000000000002,-0.05098400142616295,-8.074534161490687,3.1549999999999994,3.3712357388056873,2.9387642611943114,-103.76058999207608,26.122869248782635,93.93939393939394,7.556211548430981,8.798015634074233,5.072603377144478,60.205,15.534546993005035,1.3081150000000017,6.5944,92.6751,53.0924,0.000499,0.0017661950764543018,0.7477846935900346,0.00011036174775760912
600000.SH,2000-05-18,2.96,2.98,2.94,2.97,29467.0,68124.88,0.0034000000000000002,-0.045737666097034585,-6.309148264984222,3.1409999999999996,3.367357890820801,2.9146421091791983,-84.91983406211422,28.14892938793062,89.2857142857142,8.883628211774653,8.826553159974376,8.997778315375207,60.4651,15.538857344506157,1.2817400000000017,6.5944,92.6751,53.0924,0.019207000000000002,0.0019228278711821418,0.739389361376506,0.00011234226346794636
600000.SH,2000-05-19,2.98,3.03,2.97,3.01,27921.0,65444.252,0.013500000000000002,-0.03408857655449522,-5.3459119496855445,3.1279999999999997,3.353023975330816,2.9029760246691834,-47.34631538755241,35.82843868563015,73.07692307692317,15.64464103007238,11.099249116673851,24.73542485686944,61.1152,15.549552633622906,1.2596400000000016,6.5944,92.6751,53.0924,0.01097,0.002668976228494924,0.7795087590631682,0.0001339101387516848
600000.SH,2000-05-22,3.01,3.05,2.98,3.03,36082.0,84995.622,0.0066,-0.021507904000579975,-5.312500000000009,3.1144999999999996,3.328186932832023,2.9008130671679764,-31.09540636042429,39.363468977881205,62.500000000000085,26.21923437092586,16.139244201424727,46.37921470992813,61.6094,15.557605230643485,1.1402300000000019,6.5944,92.6751,53.0924,0.026385000000000002,0.0036123938537950713,0.8015339499967506,0.00016275744744732716
600000.SH,2000-05-23,3.05,3.06,2.98,3.0,28880.0,67951.037,-0.009899999999999999,-0.015326833379798038,-5.063291139240511,3.1024999999999996,3.313450231097289,2.8915497689027103,-27.20442862791626,36.10854848648036,68.42105263157892,29.97948958061734,20.75265932782239,48.43315008620724,61.0372,15.548275222335723,1.0607150000000019,6.5944,92.6751,53.0924,0.004022,0.004152400956580173,0.7644732859588855,0.00017080158658129208
600000.SH,2000-05-24,3.01,3.04,2.98,3.02,34565.0,81374.021,0.0067,-0.00707249583175161,-5.625000000000002,3.0914999999999995,3.2950759266090577,2.8879240733909413,-18.93301243481764,39.73285516257042,50.0,39.033945434697436,26.846421363447515,63.40899357719727,61.4533,15.555069303671608,1.053875000000002,6.5944,92.6751,53.0924,0.012782,0.0030297106065145427,0.658240897591871,0.00015580471292368474
600000.SH,2000-05-25,3.03,3.13,3.02,3.11,76043.0,183401.585,0.0298,0.010989119632338507,-0.3205128205128305,3.085,3.2765587033838584,2.8934412966161416,32.89209787404603,52.86006052805674,10.526315789473696,55.847191693307266,36.51334480673422,94.51488546645338,63.1697,15.582616955486873,1.129635000000002,6.5944,92.6751,53.0924,0.013587,0.0030411249351665103,0.6328763437681886,0.00017086408294275453
600000.SH,2000-05-26,3.11,3.13,3.05,3.06,36150.0,86693.231,-0.0161,0.016376745824656105,-0.32573289902279035,3.0759999999999996,3.253277659114318,2.8987223408856813,35.011990407672656,46.69574291533187,36.84210526315782,58.28409270781893,43.77026077376251,87.31175657593177,62.1555,15.566430671410258,1.129295000000002,6.5944,92.6751,53.0924,-0.000578,0.0032033229002641187,0.6186913687691106,0.00018229810210955078
600000.SH,2000-05-29,3.06,3.07,3.02,3.04,31477.0,74592.064,-0.006500000000000001,0.017325673347729248,-0.6535947712418277,3.0669999999999993,3.231297547792187,2.9027024522078118,15.081094166060456,44.43460413312624,47.36842105263152,56.39992145433544,47.98014766728684,73.23946902843264,61.7394,15.559713601654314,1.1165200000000017,6.5944,92.6751,53.0924,0.010178,0.003160829216686305,0.6295302594463271,0.00018693532317311414
600000.SH,2000-05-30,3.04,3.06,2.99,2.99,29707.0,70035.539,-0.016399999999999998,0.011577542418796674,-2.287581699346397,3.057999999999999,3.218210387993576,2.897789612006422,-2.398840121260852,39.251027439149404,73.68421052631564,46.37187746078505,47.444057598452915,44.22751718544933,60.8552,15.545288234836448,1.070530000000002,6.5944,92.6751,53.0924,-0.011206,0.0031730945635041695,0.6485576059504288,0.00017266768134466422
600000.SH,2000-05-31,2.99,3.05,2.98,3.0,35973.0,84459.834,0.0033,0.0095580424799456,1.6949152542372836,3.048999999999999,3.2003309374568816,2.8976690625431165,-1.8384766907431556,40.75885004424431,68.42105263157892,37.164584973856655,44.01756672358749,23.458621474394988,60.9852,15.547422707365081,1.0906550000000022,6.5944,92.6751,53.0924,0.009099000000000001,0.0036276734206651287,0.6595910882641817,0.00018195592660356412
600000.SH,2000-06-01,3.01,3.03,2.99,3.0,22703.0,53251.012,0.0,0.008684350388379641,1.0101010101009944,3.038999999999999,3.1738527462007893,2.9041472537992084,-1.1288501854552095,40.75885004424431,81.25000000000009,29.220834427015543,39.08532262473017,9.49185803158629,60.9592,15.546996177181605,1.0705150000000019,6.5944,92.6751,53.0924,0.004716000000000001,0.003864414325110598,0.6659329660406631,0.00018577383548951158
600000.SH,2000-06-02,3.01,3.07,2.99,3.03,30472.0,72152.781,0.01,0.012381110052246666,2.3648648648648685,3.032499999999999,3.154737904363408,2.9102620956365897,19.16666666666553,45.58119924866594,66.66666666666676,30.591667395788107,36.25410421508281,19.2667937571987,61.6354,15.558027260613878,1.066815000000002,6.5944,92.6751,53.0924,0.006705,0.0037782720322613373,0.6453188994764668,0.0001816289630713615
600000.SH,2000-06-05,3.04,3.07,3.02,3.02,36028.0,85402.416,-0.0033,0.013618700872768383,1.683501683501687,3.023499999999999,3.1169203854683363,2.9300796145316617,28.408809700567357,44.27075247529472,73.3333333333333,29.28333381941431,33.93051408319331,19.98897329185631,61.5053,15.555915327410734,1.0729400000000022,6.5944,92.6751,53.0924,-0.008954,0.003740356384370371,0.6407310932702577,0.00018126069210736584
600000.SH,2000-06-06,3.03,3.07,3.02,3.05,26270.0,62564.701,0.009899999999999999,0.018321201827119313,1.3289036544850585,3.0199999999999987,3.102844178399793,2.9371558216002045,41.73966497617732,49.06337898701066,53.333333333333414,35.07777810183173,34.31293542273945,36.60746346001629,61.9995,15.563917054669941,1.0732650000000021,6.5944,92.6751,53.0924,0.013929,0.0038661847581731175,0.6129645669505988,0.00016523482982254049
